================ Training Loss (Wed Dec 21 08:17:34 2022) ================
(epoch: 1, iters: 100, time: 0.054, data: 0.264) f: 2.551 
(epoch: 1, iters: 200, time: 0.053, data: 0.005) f: 2.307 
(epoch: 1, iters: 300, time: 0.053, data: 0.004) f: 1.268 
(epoch: 1, iters: 400, time: 0.054, data: 0.005) f: 1.249 
(epoch: 2, iters: 44, time: 0.054, data: 0.006) f: 1.848 
(epoch: 2, iters: 144, time: 0.054, data: 0.006) f: 1.051 
(epoch: 2, iters: 244, time: 0.054, data: 0.006) f: 0.998 
(epoch: 2, iters: 344, time: 0.053, data: 0.006) f: 1.178 
(epoch: 2, iters: 444, time: 0.054, data: 0.005) f: 1.015 
(epoch: 3, iters: 88, time: 0.054, data: 0.005) f: 0.827 
(epoch: 3, iters: 188, time: 0.054, data: 0.005) f: 0.674 
(epoch: 3, iters: 288, time: 0.055, data: 0.004) f: 1.059 
(epoch: 3, iters: 388, time: 0.054, data: 0.006) f: 0.907 
(epoch: 4, iters: 32, time: 0.055, data: 0.004) f: 0.784 
(epoch: 4, iters: 132, time: 0.054, data: 0.004) f: 0.785 
(epoch: 4, iters: 232, time: 0.054, data: 0.006) f: 0.824 
(epoch: 4, iters: 332, time: 0.054, data: 0.004) f: 0.981 
(epoch: 4, iters: 432, time: 0.054, data: 0.005) f: 1.195 
(epoch: 5, iters: 76, time: 0.054, data: 0.004) f: 0.851 
(epoch: 5, iters: 176, time: 0.056, data: 0.005) f: 0.572 
(epoch: 5, iters: 276, time: 0.054, data: 0.004) f: 0.965 
(epoch: 5, iters: 376, time: 0.054, data: 0.004) f: 0.972 
(epoch: 6, iters: 20, time: 0.053, data: 0.005) f: 0.528 
(epoch: 6, iters: 120, time: 0.054, data: 0.003) f: 0.534 
(epoch: 6, iters: 220, time: 0.054, data: 0.004) f: 0.578 
(epoch: 6, iters: 320, time: 0.054, data: 0.004) f: 0.506 
(epoch: 6, iters: 420, time: 0.054, data: 0.004) f: 0.658 
(epoch: 7, iters: 64, time: 0.054, data: 0.003) f: 0.581 
(epoch: 7, iters: 164, time: 0.056, data: 0.005) f: 1.009 
(epoch: 7, iters: 264, time: 0.054, data: 0.003) f: 0.713 
(epoch: 7, iters: 364, time: 0.054, data: 0.005) f: 0.676 
(epoch: 8, iters: 8, time: 0.054, data: 0.005) f: 0.760 
(epoch: 8, iters: 108, time: 0.054, data: 0.005) f: 0.654 
(epoch: 8, iters: 208, time: 0.054, data: 0.005) f: 0.734 
(epoch: 8, iters: 308, time: 0.054, data: 0.005) f: 0.789 
(epoch: 8, iters: 408, time: 0.053, data: 0.005) f: 0.707 
(epoch: 9, iters: 52, time: 0.054, data: 0.004) f: 0.378 
(epoch: 9, iters: 152, time: 0.054, data: 0.005) f: 0.673 
(epoch: 9, iters: 252, time: 0.054, data: 0.005) f: 0.690 
(epoch: 9, iters: 352, time: 0.054, data: 0.005) f: 0.935 
(epoch: 9, iters: 452, time: 0.054, data: 0.005) f: 0.851 
(epoch: 10, iters: 96, time: 0.054, data: 0.005) f: 0.515 
(epoch: 10, iters: 196, time: 0.054, data: 0.004) f: 0.717 
(epoch: 10, iters: 296, time: 0.054, data: 0.005) f: 0.385 
(epoch: 10, iters: 396, time: 0.054, data: 0.004) f: 0.750 
(epoch: 11, iters: 40, time: 0.054, data: 0.003) f: 0.602 
(epoch: 11, iters: 140, time: 0.054, data: 0.004) f: 0.632 
(epoch: 11, iters: 240, time: 0.054, data: 0.004) f: 0.550 
(epoch: 11, iters: 340, time: 0.054, data: 0.005) f: 0.730 
(epoch: 11, iters: 440, time: 0.053, data: 0.005) f: 0.931 
(epoch: 12, iters: 84, time: 0.054, data: 0.004) f: 0.590 
(epoch: 12, iters: 184, time: 0.054, data: 0.004) f: 0.409 
(epoch: 12, iters: 284, time: 0.054, data: 0.003) f: 0.621 
(epoch: 12, iters: 384, time: 0.054, data: 0.004) f: 0.741 
(epoch: 13, iters: 28, time: 0.055, data: 0.005) f: 0.528 
(epoch: 13, iters: 128, time: 0.053, data: 0.002) f: 0.903 
(epoch: 13, iters: 228, time: 0.054, data: 0.004) f: 0.673 
(epoch: 13, iters: 328, time: 0.054, data: 0.005) f: 0.687 
(epoch: 13, iters: 428, time: 0.054, data: 0.004) f: 0.753 
(epoch: 14, iters: 72, time: 0.054, data: 0.005) f: 0.580 
(epoch: 14, iters: 172, time: 0.054, data: 0.004) f: 0.538 
(epoch: 14, iters: 272, time: 0.054, data: 0.004) f: 0.636 
(epoch: 14, iters: 372, time: 0.054, data: 0.005) f: 0.715 
(epoch: 15, iters: 16, time: 0.054, data: 0.004) f: 0.501 
(epoch: 15, iters: 116, time: 0.054, data: 0.005) f: 0.551 
(epoch: 15, iters: 216, time: 0.054, data: 0.004) f: 0.303 
(epoch: 15, iters: 316, time: 0.054, data: 0.005) f: 0.413 
(epoch: 15, iters: 416, time: 0.054, data: 0.004) f: 0.494 
(epoch: 16, iters: 60, time: 0.054, data: 0.004) f: 0.604 
(epoch: 16, iters: 160, time: 0.054, data: 0.004) f: 0.305 
(epoch: 16, iters: 260, time: 0.054, data: 0.005) f: 0.519 
(epoch: 16, iters: 360, time: 0.056, data: 0.004) f: 0.469 
(epoch: 17, iters: 4, time: 0.056, data: 0.004) f: 0.561 
(epoch: 17, iters: 104, time: 0.054, data: 0.010) f: 0.345 
(epoch: 17, iters: 204, time: 0.054, data: 0.005) f: 0.516 
(epoch: 17, iters: 304, time: 0.054, data: 0.005) f: 0.364 
(epoch: 17, iters: 404, time: 0.054, data: 0.005) f: 0.342 
(epoch: 18, iters: 48, time: 0.054, data: 0.005) f: 0.365 
(epoch: 18, iters: 148, time: 0.054, data: 0.006) f: 0.294 
(epoch: 18, iters: 248, time: 0.054, data: 0.005) f: 0.711 
(epoch: 18, iters: 348, time: 0.054, data: 0.005) f: 0.663 
(epoch: 18, iters: 448, time: 0.053, data: 0.004) f: 0.575 
(epoch: 19, iters: 92, time: 0.054, data: 0.006) f: 0.258 
(epoch: 19, iters: 192, time: 0.054, data: 0.005) f: 0.410 
(epoch: 19, iters: 292, time: 0.054, data: 0.007) f: 0.480 
(epoch: 19, iters: 392, time: 0.054, data: 0.004) f: 0.576 
(epoch: 20, iters: 36, time: 0.054, data: 0.004) f: 0.248 
(epoch: 20, iters: 136, time: 0.053, data: 0.005) f: 0.529 
