================ Training Loss (Thu Dec 22 16:06:11 2022) ================
(epoch: 1, iters: 100, time: 0.054, data: 0.265) f: 1.288 
(epoch: 1, iters: 200, time: 0.054, data: 0.006) f: 1.134 
(epoch: 1, iters: 300, time: 0.054, data: 0.006) f: 0.661 
(epoch: 1, iters: 400, time: 0.054, data: 0.004) f: 1.097 
(epoch: 1, iters: 500, time: 0.054, data: 0.004) f: 0.706 
(epoch: 2, iters: 76, time: 0.054, data: 0.005) f: 0.925 
(epoch: 2, iters: 176, time: 0.054, data: 0.007) f: 0.560 
(epoch: 2, iters: 276, time: 0.054, data: 0.007) f: 0.566 
(epoch: 2, iters: 376, time: 0.054, data: 0.005) f: 0.477 
(epoch: 2, iters: 476, time: 0.056, data: 0.006) f: 1.608 
(epoch: 3, iters: 52, time: 0.054, data: 0.005) f: 0.388 
(epoch: 3, iters: 152, time: 0.054, data: 0.007) f: 0.690 
(epoch: 3, iters: 252, time: 0.053, data: 0.005) f: 0.799 
(epoch: 3, iters: 352, time: 0.054, data: 0.007) f: 0.423 
(epoch: 3, iters: 452, time: 0.053, data: 0.006) f: 0.606 
(epoch: 4, iters: 28, time: 0.054, data: 0.005) f: 0.712 
(epoch: 4, iters: 128, time: 0.054, data: 0.003) f: 0.663 
(epoch: 4, iters: 228, time: 0.054, data: 0.007) f: 1.030 
(epoch: 4, iters: 328, time: 0.054, data: 0.005) f: 1.235 
(epoch: 4, iters: 428, time: 0.054, data: 0.006) f: 0.582 
(epoch: 5, iters: 4, time: 0.053, data: 0.006) f: 0.896 
(epoch: 5, iters: 104, time: 0.054, data: 0.003) f: 0.517 
(epoch: 5, iters: 204, time: 0.054, data: 0.006) f: 0.603 
(epoch: 5, iters: 304, time: 0.054, data: 0.006) f: 0.569 
(epoch: 5, iters: 404, time: 0.054, data: 0.006) f: 0.679 
(epoch: 5, iters: 504, time: 0.054, data: 0.004) f: 0.342 
(epoch: 6, iters: 80, time: 0.054, data: 0.005) f: 0.582 
(epoch: 6, iters: 180, time: 0.054, data: 0.005) f: 0.449 
(epoch: 6, iters: 280, time: 0.054, data: 0.004) f: 0.384 
(epoch: 6, iters: 380, time: 0.054, data: 0.005) f: 0.678 
(epoch: 6, iters: 480, time: 0.054, data: 0.006) f: 0.410 
(epoch: 7, iters: 56, time: 0.054, data: 0.005) f: 0.471 
(epoch: 7, iters: 156, time: 0.054, data: 0.006) f: 0.523 
(epoch: 7, iters: 256, time: 0.054, data: 0.006) f: 0.665 
(epoch: 7, iters: 356, time: 0.054, data: 0.008) f: 0.449 
(epoch: 7, iters: 456, time: 0.054, data: 0.006) f: 0.884 
(epoch: 8, iters: 32, time: 0.055, data: 0.006) f: 0.238 
(epoch: 8, iters: 132, time: 0.054, data: 0.006) f: 0.501 
(epoch: 8, iters: 232, time: 0.054, data: 0.006) f: 0.682 
(epoch: 8, iters: 332, time: 0.054, data: 0.004) f: 0.740 
(epoch: 8, iters: 432, time: 0.054, data: 0.006) f: 0.389 
(epoch: 9, iters: 8, time: 0.053, data: 0.005) f: 0.419 
(epoch: 9, iters: 108, time: 0.054, data: 0.004) f: 0.880 
(epoch: 9, iters: 208, time: 0.054, data: 0.008) f: 0.564 
(epoch: 9, iters: 308, time: 0.054, data: 0.005) f: 0.305 
(epoch: 9, iters: 408, time: 0.054, data: 0.007) f: 0.491 
(epoch: 9, iters: 508, time: 0.054, data: 0.006) f: 0.389 
(epoch: 10, iters: 84, time: 0.054, data: 0.005) f: 0.416 
(epoch: 10, iters: 184, time: 0.054, data: 0.006) f: 1.015 
(epoch: 10, iters: 284, time: 0.054, data: 0.004) f: 0.449 
(epoch: 10, iters: 384, time: 0.054, data: 0.006) f: 0.569 
(epoch: 10, iters: 484, time: 0.054, data: 0.005) f: 0.363 
(epoch: 11, iters: 60, time: 0.054, data: 0.006) f: 0.420 
(epoch: 11, iters: 160, time: 0.054, data: 0.005) f: 0.510 
(epoch: 11, iters: 260, time: 0.054, data: 0.005) f: 0.349 
(epoch: 11, iters: 360, time: 0.054, data: 0.005) f: 0.827 
(epoch: 11, iters: 460, time: 0.054, data: 0.005) f: 0.411 
(epoch: 12, iters: 36, time: 0.054, data: 0.006) f: 0.567 
(epoch: 12, iters: 136, time: 0.054, data: 0.006) f: 0.237 
(epoch: 12, iters: 236, time: 0.054, data: 0.005) f: 0.258 
(epoch: 12, iters: 336, time: 0.054, data: 0.007) f: 0.459 
(epoch: 12, iters: 436, time: 0.054, data: 0.005) f: 0.494 
(epoch: 13, iters: 12, time: 0.055, data: 0.006) f: 1.002 
(epoch: 13, iters: 112, time: 0.054, data: 0.002) f: 0.978 
(epoch: 13, iters: 212, time: 0.054, data: 0.006) f: 0.882 
(epoch: 13, iters: 312, time: 0.054, data: 0.006) f: 0.489 
(epoch: 13, iters: 412, time: 0.054, data: 0.005) f: 0.393 
(epoch: 13, iters: 512, time: 0.054, data: 0.009) f: 0.399 
(epoch: 14, iters: 88, time: 0.056, data: 0.005) f: 0.682 
(epoch: 14, iters: 188, time: 0.054, data: 0.006) f: 0.519 
(epoch: 14, iters: 288, time: 0.054, data: 0.005) f: 0.714 
(epoch: 14, iters: 388, time: 0.054, data: 0.007) f: 0.583 
(epoch: 14, iters: 488, time: 0.054, data: 0.006) f: 0.787 
(epoch: 15, iters: 64, time: 0.054, data: 0.006) f: 0.284 
(epoch: 15, iters: 164, time: 0.054, data: 0.005) f: 0.362 
(epoch: 15, iters: 264, time: 0.054, data: 0.005) f: 0.357 
(epoch: 15, iters: 364, time: 0.054, data: 0.007) f: 0.423 
(epoch: 15, iters: 464, time: 0.054, data: 0.007) f: 0.562 
(epoch: 16, iters: 40, time: 0.054, data: 0.006) f: 0.437 
(epoch: 16, iters: 140, time: 0.054, data: 0.006) f: 0.691 
(epoch: 16, iters: 240, time: 0.054, data: 0.004) f: 0.267 
(epoch: 16, iters: 340, time: 0.054, data: 0.005) f: 0.434 
(epoch: 16, iters: 440, time: 0.054, data: 0.004) f: 0.599 
(epoch: 17, iters: 16, time: 0.055, data: 0.006) f: 0.556 
(epoch: 17, iters: 116, time: 0.054, data: 0.008) f: 0.317 
